Date,Time,Type,Buy Amount,Buy Currency,Sell Amount,Sell Currency,Fee,Fee Currency,Exchange,Trade ID,Tx Hash
2025-09-16,07:40:06,BUY,45.00,USD,0,7AJCZ1,0.00025,SOL,Jupiter,SOL-781,SIM_1758050021232_781
2025-09-16,07:40:09,BUY,45.00,USD,0,H8PR4X,0.00025,SOL,Jupiter,SOL-782,SIM_1758050021232_782
2025-09-16,07:40:36,SELL,0,7AJCZ1,275.33,USD,0.00025,SOL,Jupiter,SOL-782,SIM_1758050021232_782
2025-09-16,07:40:59,BUY,45.00,USD,0,75EFHR,0.00025,SOL,Jupiter,SOL-783,SIM_1758050021232_783
2025-09-16,07:41:00,BUY,45.00,USD,0,121MXR,0.00025,SOL,Jupiter,SOL-784,SIM_1758050021232_784
2025-09-16,07:41:00,BUY,45.00,USD,0,4GAR7V,0.00025,SOL,Jupiter,SOL-785,SIM_1758050021232_785
2025-09-16,07:41:00,BUY,45.00,USD,0,3W7H8Z,0.00025,SOL,Jupiter,SOL-786,SIM_1758050021232_786
2025-09-16,07:41:00,BUY,45.00,USD,0,J6TMUM,0.00025,SOL,Jupiter,SOL-787,SIM_1758050021232_787
2025-09-16,07:41:01,BUY,45.00,USD,0,2CFPSN,0.00025,SOL,Jupiter,SOL-788,SIM_1758050021232_788
2025-09-16,07:41:01,BUY,45.00,USD,0,5ZCETI,0.00025,SOL,Jupiter,SOL-789,SIM_1758050021232_789
2025-09-16,07:41:05,SELL,0,FYRBF5,449.02,USD,0.00025,SOL,Jupiter,SOL-789,SIM_1758050021232_789
2025-09-16,07:41:06,SELL,0,7AJCZ1,248.74,USD,0.00025,SOL,Jupiter,SOL-789,SIM_1758050021232_789
2025-09-16,07:41:30,SELL,0,121MXR,170.99,USD,0.00025,SOL,Jupiter,SOL-789,SIM_1758050021232_789
2025-09-16,07:41:31,SELL,0,5ZCETI,170.16,USD,0.00025,SOL,Jupiter,SOL-789,SIM_1758050021232_789
2025-09-16,07:41:58,SELL,0,6NVFKR,47.36,USD,0.00025,SOL,Jupiter,SOL-789,SIM_1758050021232_789
2025-09-16,07:41:59,SELL,0,BMP7JK,183.89,USD,0.00025,SOL,Jupiter,SOL-789,SIM_1758050021232_789
2025-09-16,07:42:00,SELL,0,BYQNZL,465.46,USD,0.00025,SOL,Jupiter,SOL-789,SIM_1758050021232_789
2025-09-16,07:42:00,SELL,0,4GAR7V,90.73,USD,0.00025,SOL,Jupiter,SOL-789,SIM_1758050021232_789
2025-09-16,07:42:00,BUY,45.00,USD,0,FFPVZM,0.00025,SOL,Jupiter,SOL-790,SIM_1758050021232_790
2025-09-16,07:42:00,SELL,0,J6TMUM,97.20,USD,0.00025,SOL,Jupiter,SOL-790,SIM_1758050021232_790
2025-09-16,07:42:01,BUY,45.00,USD,0,AEA5J2,0.00025,SOL,Jupiter,SOL-791,SIM_1758050021232_791
2025-09-16,07:42:02,SELL,0,FQNUKA,189.78,USD,0.00025,SOL,Jupiter,SOL-791,SIM_1758050021232_791
2025-09-16,07:42:02,BUY,45.00,USD,0,EPJHRK,0.00025,SOL,Jupiter,SOL-792,SIM_1758050021232_792
2025-09-16,07:42:02,SELL,0,8VPCK1,429.34,USD,0.00025,SOL,Jupiter,SOL-792,SIM_1758050021232_792
2025-09-16,07:42:03,SELL,0,DQQ2VM,194.78,USD,0.00025,SOL,Jupiter,SOL-792,SIM_1758050021232_792
2025-09-16,07:42:03,BUY,45.00,USD,0,HBHQEG,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:42:04,SELL,0,5NYSFP,97.14,USD,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:42:04,SELL,0,H76WNO,94.26,USD,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:42:04,SELL,0,6M55FK,95.37,USD,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:42:06,SELL,0,7AJCZ1,93.59,USD,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:42:09,SELL,0,H8PR4X,277.26,USD,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:42:58,SELL,0,HKWRK2,90.99,USD,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:43:01,SELL,0,2CFPSN,93.96,USD,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:43:01,SELL,0,DUAWIK,98.79,USD,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:43:02,SELL,0,5ZCETI,63.09,USD,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:43:02,SELL,0,EPJHRK,439.56,USD,0.00025,SOL,Jupiter,SOL-793,SIM_1758050021232_793
2025-09-16,07:43:02,BUY,45.00,USD,0,9TY8FM,0.00025,SOL,Jupiter,SOL-794,SIM_1758050021232_794
2025-09-16,07:43:02,SELL,0,9JMMMN,60.94,USD,0.00025,SOL,Jupiter,SOL-794,SIM_1758050021232_794
2025-09-16,07:43:04,BUY,45.00,USD,0,5WG3SQ,0.00025,SOL,Jupiter,SOL-795,SIM_1758050021233_795
2025-09-16,07:43:06,SELL,0,H4M514,167.83,USD,0.00025,SOL,Jupiter,SOL-795,SIM_1758050021233_795
2025-09-16,07:43:07,SELL,0,59QSFT,171.56,USD,0.00025,SOL,Jupiter,SOL-795,SIM_1758050021233_795
2025-09-16,07:43:59,BUY,45.00,USD,0,8EVBDY,0.00025,SOL,Jupiter,SOL-796,SIM_1758050021233_796
2025-09-16,07:44:00,SELL,0,4UHMH9,96.85,USD,0.00025,SOL,Jupiter,SOL-796,SIM_1758050021233_796
2025-09-16,07:44:00,BUY,45.00,USD,0,HHC2MB,0.00025,SOL,Jupiter,SOL-797,SIM_1758050021233_797
2025-09-16,07:44:02,BUY,45.00,USD,0,4GNQQB,0.00025,SOL,Jupiter,SOL-798,SIM_1758050021233_798
2025-09-16,07:44:02,BUY,45.00,USD,0,D4NG2H,0.00025,SOL,Jupiter,SOL-799,SIM_1758050021233_799
2025-09-16,07:44:02,BUY,45.00,USD,0,CX2FMR,0.00025,SOL,Jupiter,SOL-800,SIM_1758050021233_800
2025-09-16,07:44:02,SELL,0,9TY8FM,425.42,USD,0.00025,SOL,Jupiter,SOL-800,SIM_1758050021233_800
2025-09-16,07:44:05,BUY,45.00,USD,0,FHQIBU,0.00025,SOL,Jupiter,SOL-801,SIM_1758050021233_801
2025-09-16,07:44:07,BUY,45.00,USD,0,BFY9LW,0.00025,SOL,Jupiter,SOL-802,SIM_1758050021233_802
2025-09-16,07:44:32,SELL,0,D4NG2H,92.91,USD,0.00025,SOL,Jupiter,SOL-802,SIM_1758050021233_802
2025-09-16,07:44:59,BUY,45.00,USD,0,99EAZR,0.00025,SOL,Jupiter,SOL-803,SIM_1758050021233_803
2025-09-16,07:45:00,SELL,0,ERB3CT,420.39,USD,0.00025,SOL,Jupiter,SOL-803,SIM_1758050021233_803
2025-09-16,07:45:00,SELL,0,62YT8F,175.11,USD,0.00025,SOL,Jupiter,SOL-803,SIM_1758050021233_803
2025-09-16,07:45:00,SELL,0,4AWQ8T,50.42,USD,0.00025,SOL,Jupiter,SOL-803,SIM_1758050021233_803
2025-09-16,07:45:00,BUY,45.00,USD,0,BNAABN,0.00025,SOL,Jupiter,SOL-804,SIM_1758050021233_804
2025-09-16,07:45:00,BUY,45.00,USD,0,BNTBNG,0.00025,SOL,Jupiter,SOL-805,SIM_1758050021233_805
2025-09-16,07:45:00,SELL,0,6MPSEB,82.40,USD,0.00025,SOL,Jupiter,SOL-805,SIM_1758050021233_805
2025-09-16,07:45:00,BUY,45.00,USD,0,4DY5Q2,0.00025,SOL,Jupiter,SOL-806,SIM_1758050021233_806
2025-09-16,07:45:01,SELL,0,BQH84K,166.76,USD,0.00025,SOL,Jupiter,SOL-806,SIM_1758050021233_806
2025-09-16,07:45:01,SELL,0,4NJB4T,185.24,USD,0.00025,SOL,Jupiter,SOL-806,SIM_1758050021233_806
2025-09-16,07:45:02,SELL,0,9TY8FM,96.32,USD,0.00025,SOL,Jupiter,SOL-806,SIM_1758050021233_806
2025-09-16,07:45:07,SELL,0,3QXHRD,189.64,USD,0.00025,SOL,Jupiter,SOL-806,SIM_1758050021233_806
2025-09-16,07:45:30,SELL,0,BNTBNG,171.98,USD,0.00025,SOL,Jupiter,SOL-806,SIM_1758050021233_806
2025-09-16,07:45:59,BUY,45.00,USD,0,BU1ZHR,0.00025,SOL,Jupiter,SOL-807,SIM_1758050021233_807
2025-09-16,07:46:00,SELL,0,121MXR,164.38,USD,0.00025,SOL,Jupiter,SOL-807,SIM_1758050021233_807
2025-09-16,07:46:01,BUY,45.00,USD,0,22WLDS,0.00025,SOL,Jupiter,SOL-808,SIM_1758050021233_808
2025-09-16,07:46:02,SELL,0,4GNQQB,174.11,USD,0.00025,SOL,Jupiter,SOL-808,SIM_1758050021233_808
2025-09-16,07:46:02,BUY,45.00,USD,0,8QQSHN,0.00025,SOL,Jupiter,SOL-809,SIM_1758050021233_809
2025-09-16,07:46:02,SELL,0,D4NG2H,94.88,USD,0.00025,SOL,Jupiter,SOL-809,SIM_1758050021233_809
2025-09-16,07:46:02,SELL,0,CX2FMR,91.10,USD,0.00025,SOL,Jupiter,SOL-809,SIM_1758050021233_809
2025-09-16,07:46:02,BUY,45.00,USD,0,53EZJP,0.00025,SOL,Jupiter,SOL-810,SIM_1758050021233_810
2025-09-16,07:46:06,BUY,45.00,USD,0,EDNH9K,0.00025,SOL,Jupiter,SOL-811,SIM_1758050021233_811
2025-09-16,07:46:06,BUY,45.00,USD,0,2MN8BD,0.00025,SOL,Jupiter,SOL-812,SIM_1758050021233_812
2025-09-16,07:46:07,BUY,45.00,USD,0,H595ZM,0.00025,SOL,Jupiter,SOL-813,SIM_1758050021233_813
2025-09-16,07:46:09,BUY,45.00,USD,0,5BORPF,0.00025,SOL,Jupiter,SOL-814,SIM_1758050021233_814
2025-09-16,07:46:31,SELL,0,22WLDS,190.16,USD,0.00025,SOL,Jupiter,SOL-814,SIM_1758050021233_814
2025-09-16,07:47:00,SELL,0,BNAABN,174.72,USD,0.00025,SOL,Jupiter,SOL-814,SIM_1758050021233_814
2025-09-16,07:47:00,SELL,0,4DY5Q2,292.91,USD,0.00025,SOL,Jupiter,SOL-814,SIM_1758050021233_814
2025-09-16,07:47:00,BUY,45.00,USD,0,9DG9NT,0.00025,SOL,Jupiter,SOL-815,SIM_1758050021233_815
2025-09-16,07:47:00,BUY,45.00,USD,0,PQ1SKB,0.00025,SOL,Jupiter,SOL-816,SIM_1758050021233_816
2025-09-16,07:47:01,SELL,0,AEA5J2,46.07,USD,0.00025,SOL,Jupiter,SOL-816,SIM_1758050021233_816
2025-09-16,07:47:04,SELL,0,5NYSFP,261.46,USD,0.00025,SOL,Jupiter,SOL-816,SIM_1758050021233_816
2025-09-16,07:47:06,SELL,0,EDNH9K,194.03,USD,0.00025,SOL,Jupiter,SOL-816,SIM_1758050021233_816
2025-09-16,07:47:06,SELL,0,2MN8BD,183.23,USD,0.00025,SOL,Jupiter,SOL-816,SIM_1758050021233_816
2025-09-16,07:48:00,SELL,0,BFVJTJ,167.94,USD,0.00025,SOL,Jupiter,SOL-816,SIM_1758050021233_816
2025-09-16,07:48:02,SELL,0,8QQSHN,91.40,USD,0.00025,SOL,Jupiter,SOL-816,SIM_1758050021233_816
2025-09-16,07:48:02,BUY,45.00,USD,0,6SYZVX,0.00025,SOL,Jupiter,SOL-817,SIM_1758050021233_817
2025-09-16,07:48:02,SELL,0,53EZJP,162.66,USD,0.00025,SOL,Jupiter,SOL-817,SIM_1758050021233_817
2025-09-16,07:48:03,BUY,45.00,USD,0,986J8M,0.00025,SOL,Jupiter,SOL-818,SIM_1758050021233_818
2025-09-16,07:48:59,SELL,0,8EVBDY,172.95,USD,0.00025,SOL,Jupiter,SOL-818,SIM_1758050021233_818
2025-09-16,07:48:59,SELL,0,BU1ZHR,91.55,USD,0.00025,SOL,Jupiter,SOL-818,SIM_1758050021233_818
2025-09-16,07:49:02,SELL,0,4GNQQB,168.40,USD,0.00025,SOL,Jupiter,SOL-818,SIM_1758050021233_818
2025-09-16,07:49:02,SELL,0,D4NG2H,90.76,USD,0.00025,SOL,Jupiter,SOL-818,SIM_1758050021233_818
2025-09-16,07:49:02,BUY,45.00,USD,0,HBF4KY,0.00025,SOL,Jupiter,SOL-819,SIM_1758050021233_819
2025-09-16,07:49:02,SELL,0,53EZJP,269.53,USD,0.00025,SOL,Jupiter,SOL-819,SIM_1758050021233_819
2025-09-16,07:49:03,SELL,0,986J8M,262.29,USD,0.00025,SOL,Jupiter,SOL-819,SIM_1758050021233_819
2025-09-16,07:49:05,SELL,0,FHQIBU,62.02,USD,0.00025,SOL,Jupiter,SOL-819,SIM_1758050021233_819
2025-09-16,07:49:06,SELL,0,2MN8BD,53.53,USD,0.00025,SOL,Jupiter,SOL-819,SIM_1758050021233_819
2025-09-16,07:49:06,SELL,0,8VFN4B,264.90,USD,0.00025,SOL,Jupiter,SOL-819,SIM_1758050021233_819
2025-09-16,07:49:07,SELL,0,H595ZM,47.81,USD,0.00025,SOL,Jupiter,SOL-819,SIM_1758050021233_819
2025-09-16,07:49:09,SELL,0,5BORPF,46.88,USD,0.00025,SOL,Jupiter,SOL-819,SIM_1758050021233_819
2025-09-16,07:50:02,SELL,0,6SYZVX,455.90,USD,0.00025,SOL,Jupiter,SOL-819,SIM_1758050021233_819
2025-09-16,07:50:02,SELL,0,HBF4KY,191.39,USD,0.00025,SOL,Jupiter,SOL-819,SIM_1758050021233_819
2025-09-16,07:50:07,BUY,45.00,USD,0,HD1M1U,0.00025,SOL,Jupiter,SOL-820,SIM_1758050021233_820
2025-09-16,07:50:09,SELL,0,H8PR4X,192.64,USD,0.00025,SOL,Jupiter,SOL-820,SIM_1758050021233_820
2025-09-16,07:51:00,SELL,0,121MXR,53.92,USD,0.00025,SOL,Jupiter,SOL-820,SIM_1758050021233_820
2025-09-16,07:51:00,SELL,0,3W7H8Z,194.67,USD,0.00025,SOL,Jupiter,SOL-820,SIM_1758050021233_820
2025-09-16,07:51:00,SELL,0,J6TMUM,259.44,USD,0.00025,SOL,Jupiter,SOL-820,SIM_1758050021233_820
2025-09-16,07:51:01,BUY,45.00,USD,0,BTXHAX,0.00025,SOL,Jupiter,SOL-821,SIM_1758050021233_821
2025-09-16,07:51:01,BUY,45.00,USD,0,8CSXLD,0.00025,SOL,Jupiter,SOL-822,SIM_1758050021233_822
2025-09-16,07:51:01,BUY,45.00,USD,0,7ZKTOH,0.00025,SOL,Jupiter,SOL-823,SIM_1758050021233_823
2025-09-16,07:51:05,SELL,0,CGRDDS,92.47,USD,0.00025,SOL,Jupiter,SOL-823,SIM_1758050021233_823
2025-09-16,07:51:06,SELL,0,EDNH9K,50.35,USD,0.00025,SOL,Jupiter,SOL-823,SIM_1758050021233_823
2025-09-16,07:51:31,SELL,0,8CSXLD,97.57,USD,0.00025,SOL,Jupiter,SOL-823,SIM_1758050021233_823
2025-09-16,07:51:31,SELL,0,7ZKTOH,190.92,USD,0.00025,SOL,Jupiter,SOL-823,SIM_1758050021233_823
2025-09-16,07:52:00,SELL,0,9DG9NT,251.31,USD,0.00025,SOL,Jupiter,SOL-823,SIM_1758050021233_823
2025-09-16,07:52:00,SELL,0,PQ1SKB,184.93,USD,0.00025,SOL,Jupiter,SOL-823,SIM_1758050021233_823
2025-09-16,07:52:01,SELL,0,BTXHAX,98.34,USD,0.00025,SOL,Jupiter,SOL-823,SIM_1758050021233_823
2025-09-16,07:52:01,BUY,45.00,USD,0,DVKQGA,0.00025,SOL,Jupiter,SOL-824,SIM_1758050021233_824
2025-09-16,07:52:04,SELL,0,6M55FK,286.08,USD,0.00025,SOL,Jupiter,SOL-824,SIM_1758050021233_824
2025-09-16,07:52:05,BUY,45.00,USD,0,HY26ZK,0.00025,SOL,Jupiter,SOL-825,SIM_1758050021233_825
2025-09-16,07:52:05,BUY,45.00,USD,0,WX1RQK,0.00025,SOL,Jupiter,SOL-826,SIM_1758050021233_826
2025-09-16,07:52:07,SELL,0,BE9TQI,46.79,USD,0.00025,SOL,Jupiter,SOL-826,SIM_1758050021233_826
2025-09-16,07:52:07,SELL,0,HD1M1U,48.26,USD,0.00025,SOL,Jupiter,SOL-826,SIM_1758050021233_826
2025-09-16,07:52:35,SELL,0,HY26ZK,179.41,USD,0.00025,SOL,Jupiter,SOL-826,SIM_1758050021233_826
2025-09-16,07:53:00,BUY,45.00,USD,0,FETRTD,0.00025,SOL,Jupiter,SOL-827,SIM_1758050021233_827
2025-09-16,07:53:01,SELL,0,8CSXLD,459.97,USD,0.00025,SOL,Jupiter,SOL-827,SIM_1758050021233_827
2025-09-16,07:53:02,BUY,45.00,USD,0,5761GL,0.00025,SOL,Jupiter,SOL-828,SIM_1758050021233_828
2025-09-16,07:53:03,BUY,45.00,USD,0,9PMUVD,0.00025,SOL,Jupiter,SOL-829,SIM_1758050021233_829
2025-09-16,07:53:03,SELL,0,986J8M,53.48,USD,0.00025,SOL,Jupiter,SOL-829,SIM_1758050021233_829
2025-09-16,07:53:32,SELL,0,5761GL,481.88,USD,0.00025,SOL,Jupiter,SOL-829,SIM_1758050021233_829
2025-09-16,07:53:33,SELL,0,9PMUVD,164.92,USD,0.00025,SOL,Jupiter,SOL-829,SIM_1758050021233_829
2025-09-16,07:53:59,BUY,45.00,USD,0,8PV6ID,0.00025,SOL,Jupiter,SOL-830,SIM_1758050021233_830
2025-09-16,07:54:00,SELL,0,HHC2MB,168.30,USD,0.00025,SOL,Jupiter,SOL-830,SIM_1758050021233_830
2025-09-16,07:54:01,SELL,0,7ZKTOH,171.03,USD,0.00025,SOL,Jupiter,SOL-830,SIM_1758050021233_830
2025-09-16,07:54:01,BUY,45.00,USD,0,J9XMEU,0.00025,SOL,Jupiter,SOL-831,SIM_1758050021233_831
2025-09-16,07:54:02,SELL,0,BC9RVB,176.22,USD,0.00025,SOL,Jupiter,SOL-831,SIM_1758050021233_831
2025-09-16,07:54:02,SELL,0,4GNQQB,46.54,USD,0.00025,SOL,Jupiter,SOL-831,SIM_1758050021233_831
2025-09-16,07:54:03,SELL,0,9PMUVD,169.87,USD,0.00025,SOL,Jupiter,SOL-831,SIM_1758050021233_831
2025-09-16,07:54:05,SELL,0,HY26ZK,92.29,USD,0.00025,SOL,Jupiter,SOL-831,SIM_1758050021233_831
2025-09-16,07:54:07,SELL,0,BFY9LW,195.29,USD,0.00025,SOL,Jupiter,SOL-831,SIM_1758050021233_831
2025-09-16,07:55:00,BUY,45.00,USD,0,EHS3QX,0.00025,SOL,Jupiter,SOL-832,SIM_1758050021233_832
2025-09-16,07:55:00,BUY,45.00,USD,0,2TYNYZ,0.00025,SOL,Jupiter,SOL-833,SIM_1758050021233_833
2025-09-16,07:55:00,SELL,0,FETRTD,83.98,USD,0.00025,SOL,Jupiter,SOL-833,SIM_1758050021233_833
2025-09-16,07:55:01,SELL,0,J9XMEU,433.16,USD,0.00025,SOL,Jupiter,SOL-833,SIM_1758050021233_833
2025-09-16,07:55:01,BUY,45.00,USD,0,BBM7ZN,0.00025,SOL,Jupiter,SOL-834,SIM_1758050021233_834
2025-09-16,07:55:01,SELL,0,2HDCVU,50.86,USD,0.00025,SOL,Jupiter,SOL-834,SIM_1758050021233_834
2025-09-16,07:55:02,BUY,45.00,USD,0,J8FTY3,0.00025,SOL,Jupiter,SOL-835,SIM_1758050021233_835
2025-09-16,07:55:05,SELL,0,WX1RQK,484.22,USD,0.00025,SOL,Jupiter,SOL-835,SIM_1758050021233_835
2025-09-16,07:56:00,BUY,45.00,USD,0,8PR2J1,0.00025,SOL,Jupiter,SOL-836,SIM_1758050021233_836
2025-09-16,07:56:01,SELL,0,7ZKTOH,193.05,USD,0.00025,SOL,Jupiter,SOL-836,SIM_1758050021233_836
2025-09-16,07:56:01,SELL,0,BBM7ZN,425.36,USD,0.00025,SOL,Jupiter,SOL-836,SIM_1758050021233_836
2025-09-16,07:56:02,SELL,0,53EZJP,423.73,USD,0.00025,SOL,Jupiter,SOL-836,SIM_1758050021233_836
2025-09-16,07:56:02,BUY,45.00,USD,0,HANWWD,0.00025,SOL,Jupiter,SOL-837,SIM_1758050021233_837
2025-09-16,07:56:03,BUY,45.00,USD,0,8NOHDS,0.00025,SOL,Jupiter,SOL-838,SIM_1758050021233_838
2025-09-16,07:56:30,SELL,0,8PR2J1,191.14,USD,0.00025,SOL,Jupiter,SOL-838,SIM_1758050021233_838
2025-09-16,07:56:32,SELL,0,HANWWD,273.32,USD,0.00025,SOL,Jupiter,SOL-838,SIM_1758050021233_838
2025-09-16,07:56:59,SELL,0,8PV6ID,170.45,USD,0.00025,SOL,Jupiter,SOL-838,SIM_1758050021233_838
2025-09-16,07:57:02,BUY,45.00,USD,0,DP8FFD,0.00025,SOL,Jupiter,SOL-839,SIM_1758050021233_839
2025-09-16,07:57:03,SELL,0,DQQ2VM,188.75,USD,0.00025,SOL,Jupiter,SOL-839,SIM_1758050021233_839
2025-09-16,07:57:03,SELL,0,HBHQEG,189.91,USD,0.00025,SOL,Jupiter,SOL-839,SIM_1758050021233_839
2025-09-16,07:57:03,SELL,0,8NOHDS,98.34,USD,0.00025,SOL,Jupiter,SOL-839,SIM_1758050021233_839
2025-09-16,07:57:04,BUY,45.00,USD,0,9MEM9J,0.00025,SOL,Jupiter,SOL-840,SIM_1758050021233_840
2025-09-16,07:57:07,BUY,45.00,USD,0,EV7W5H,0.00025,SOL,Jupiter,SOL-841,SIM_1758050021233_841
2025-09-16,07:58:00,SELL,0,8S52BH,486.76,USD,0.00025,SOL,Jupiter,SOL-841,SIM_1758050021233_841
2025-09-16,07:58:00,SELL,0,EHS3QX,181.36,USD,0.00025,SOL,Jupiter,SOL-841,SIM_1758050021233_841
2025-09-16,07:58:00,SELL,0,2TYNYZ,54.76,USD,0.00025,SOL,Jupiter,SOL-841,SIM_1758050021233_841
2025-09-16,07:58:02,SELL,0,DP8FFD,189.71,USD,0.00025,SOL,Jupiter,SOL-841,SIM_1758050021233_841
2025-09-16,07:58:02,SELL,0,J8FTY3,95.77,USD,0.00025,SOL,Jupiter,SOL-841,SIM_1758050021233_841
2025-09-16,07:58:02,SELL,0,5761GL,86.39,USD,0.00025,SOL,Jupiter,SOL-841,SIM_1758050021233_841
2025-09-16,07:58:03,SELL,0,9PMUVD,52.18,USD,0.00025,SOL,Jupiter,SOL-841,SIM_1758050021233_841
2025-09-16,07:58:03,BUY,45.00,USD,0,C6EBH8,0.00025,SOL,Jupiter,SOL-842,SIM_1758050021233_842
2025-09-16,07:58:03,BUY,45.00,USD,0,LK3AAH,0.00025,SOL,Jupiter,SOL-843,SIM_1758050021233_843
2025-09-16,07:58:04,BUY,45.00,USD,0,5PUHVI,0.00025,SOL,Jupiter,SOL-844,SIM_1758050021233_844
2025-09-16,07:58:33,SELL,0,LK3AAH,194.57,USD,0.00025,SOL,Jupiter,SOL-844,SIM_1758050021233_844
2025-09-16,07:58:34,SELL,0,5PUHVI,93.93,USD,0.00025,SOL,Jupiter,SOL-844,SIM_1758050021233_844
2025-09-16,07:59:00,SELL,0,8PR2J1,164.61,USD,0.00025,SOL,Jupiter,SOL-844,SIM_1758050021233_844
2025-09-16,07:59:00,SELL,0,4UHMH9,190.30,USD,0.00025,SOL,Jupiter,SOL-844,SIM_1758050021233_844
2025-09-16,07:59:00,BUY,45.00,USD,0,7Y7YU4,0.00025,SOL,Jupiter,SOL-845,SIM_1758050021233_845
2025-09-16,07:59:00,BUY,45.00,USD,0,BFCQB3,0.00025,SOL,Jupiter,SOL-846,SIM_1758050021233_846
2025-09-16,07:59:02,SELL,0,DP8FFD,97.60,USD,0.00025,SOL,Jupiter,SOL-846,SIM_1758050021233_846
2025-09-16,07:59:02,SELL,0,HANWWD,193.96,USD,0.00025,SOL,Jupiter,SOL-846,SIM_1758050021233_846
2025-09-16,08:00:00,BUY,45.00,USD,0,CVK3XK,0.00025,SOL,Jupiter,SOL-847,SIM_1758050021233_847
2025-09-16,08:00:00,SELL,0,EHS3QX,95.58,USD,0.00025,SOL,Jupiter,SOL-847,SIM_1758050021233_847
2025-09-16,08:00:00,SELL,0,BNAABN,51.12,USD,0.00025,SOL,Jupiter,SOL-847,SIM_1758050021233_847
2025-09-16,08:00:01,BUY,45.00,USD,0,GGZ3UI,0.00025,SOL,Jupiter,SOL-848,SIM_1758050021233_848
2025-09-16,08:00:02,SELL,0,DP8FFD,90.01,USD,0.00025,SOL,Jupiter,SOL-848,SIM_1758050021233_848
2025-09-16,08:00:02,BUY,45.00,USD,0,3VMHHN,0.00025,SOL,Jupiter,SOL-849,SIM_1758050021233_849
2025-09-16,08:00:32,SELL,0,3VMHHN,437.55,USD,0.00025,SOL,Jupiter,SOL-849,SIM_1758050021233_849
2025-09-16,08:00:59,SELL,0,BU1ZHR,94.06,USD,0.00025,SOL,Jupiter,SOL-849,SIM_1758050021233_849
2025-09-16,08:01:00,SELL,0,8APSJR,47.14,USD,0.00025,SOL,Jupiter,SOL-849,SIM_1758050021233_849
2025-09-16,08:01:00,SELL,0,7Y7YU4,46.96,USD,0.00025,SOL,Jupiter,SOL-849,SIM_1758050021233_849
2025-09-16,08:01:01,BUY,45.00,USD,0,CHYRJB,0.00025,SOL,Jupiter,SOL-850,SIM_1758050021233_850
2025-09-16,08:01:02,SELL,0,HANWWD,271.15,USD,0.00025,SOL,Jupiter,SOL-850,SIM_1758050021233_850
2025-09-16,08:02:03,BUY,45.00,USD,0,6TKHCH,0.00025,SOL,Jupiter,SOL-851,SIM_1758050021233_851
2025-09-16,08:02:05,SELL,0,HY26ZK,279.62,USD,0.00025,SOL,Jupiter,SOL-851,SIM_1758050021233_851
2025-09-16,08:02:33,SELL,0,6TKHCH,290.35,USD,0.00025,SOL,Jupiter,SOL-851,SIM_1758050021233_851
2025-09-16,08:02:59,BUY,45.00,USD,0,ADSQUR,0.00025,SOL,Jupiter,SOL-852,SIM_1758050021233_852
2025-09-16,08:03:00,SELL,0,BFVJTJ,48.58,USD,0.00025,SOL,Jupiter,SOL-852,SIM_1758050021233_852
2025-09-16,08:03:00,SELL,0,DJBUJS,191.16,USD,0.00025,SOL,Jupiter,SOL-852,SIM_1758050021233_852
2025-09-16,08:03:01,BUY,45.00,USD,0,BFF4DY,0.00025,SOL,Jupiter,SOL-853,SIM_1758050021233_853
2025-09-16,08:03:01,BUY,45.00,USD,0,CYKXJP,0.00025,SOL,Jupiter,SOL-854,SIM_1758050021233_854
2025-09-16,08:03:03,BUY,45.00,USD,0,6Y475Y,0.00025,SOL,Jupiter,SOL-855,SIM_1758050021233_855
2025-09-16,08:03:05,SELL,0,BPFJGM,294.75,USD,0.00025,SOL,Jupiter,SOL-855,SIM_1758050021233_855
2025-09-16,08:03:59,SELL,0,ADSQUR,171.91,USD,0.00025,SOL,Jupiter,SOL-855,SIM_1758050021233_855
2025-09-16,08:04:01,BUY,45.00,USD,0,ADCB3C,0.00025,SOL,Jupiter,SOL-856,SIM_1758050021233_856
2025-09-16,08:04:02,BUY,45.00,USD,0,5CSXBJ,0.00025,SOL,Jupiter,SOL-857,SIM_1758050021233_857
2025-09-16,08:04:03,SELL,0,6TKHCH,269.70,USD,0.00025,SOL,Jupiter,SOL-857,SIM_1758050021233_857
2025-09-16,08:04:04,SELL,0,51GKPR,95.78,USD,0.00025,SOL,Jupiter,SOL-857,SIM_1758050021233_857
2025-09-16,08:04:32,SELL,0,5CSXBJ,90.94,USD,0.00025,SOL,Jupiter,SOL-857,SIM_1758050021233_857
