Date,Time,Type,Buy Amount,Buy Currency,Sell Amount,Sell Currency,Fee,Fee Currency,Exchange,Trade ID,Tx Hash
2025-09-12,14:10:00,SELL,0,4OOFVU,73.96,USD,0.00025,SOL,Jupiter,SOL-94,SIM_1757875434490_94
2025-09-12,14:10:01,SELL,0,6WGG6Q,80.93,USD,0.00025,SOL,Jupiter,SOL-94,SIM_1757875434490_94
2025-09-12,14:10:01,SELL,0,HPVVP8,43.31,USD,0.00025,SOL,Jupiter,SOL-94,SIM_1757875434490_94
2025-09-12,14:10:02,BUY,34.00,USD,0,H46Z2K,0.00025,SOL,Jupiter,SOL-95,SIM_1757875434490_95
2025-09-12,14:10:03,BUY,34.00,USD,0,FHZ2K3,0.00025,SOL,Jupiter,SOL-96,SIM_1757875434490_96
2025-09-12,14:10:04,SELL,0,ERVHVV,138.21,USD,0.00025,SOL,Jupiter,SOL-96,SIM_1757875434490_96
2025-09-12,14:10:32,SELL,0,H46Z2K,79.26,USD,0.00025,SOL,Jupiter,SOL-96,SIM_1757875434490_96
2025-09-12,14:10:34,SELL,0,DJK7RI,114.27,USD,0.00025,SOL,Jupiter,SOL-96,SIM_1757875434490_96
2025-09-12,14:10:34,BUY,34.00,USD,0,78ADDA,0.00025,SOL,Jupiter,SOL-97,SIM_1757875434490_97
2025-09-12,14:10:35,BUY,34.00,USD,0,C86QIX,0.00025,SOL,Jupiter,SOL-98,SIM_1757875434490_98
2025-09-12,14:11:00,BUY,34.00,USD,0,8SFKVA,0.00025,SOL,Jupiter,SOL-99,SIM_1757875434490_99
2025-09-12,14:11:00,SELL,0,QNOVTD,75.53,USD,0.00025,SOL,Jupiter,SOL-99,SIM_1757875434490_99
2025-09-12,14:11:00,SELL,0,DWDCDO,64.25,USD,0.00025,SOL,Jupiter,SOL-99,SIM_1757875434490_99
2025-09-12,14:11:01,BUY,34.00,USD,0,DDE6ES,0.00025,SOL,Jupiter,SOL-100,SIM_1757875434490_100
2025-09-12,14:11:02,SELL,0,8KYAY1,88.00,USD,0.00025,SOL,Jupiter,SOL-100,SIM_1757875434490_100
2025-09-12,14:11:03,BUY,34.00,USD,0,7MD6ED,0.00025,SOL,Jupiter,SOL-101,SIM_1757875434490_101
2025-09-12,14:11:03,BUY,34.00,USD,0,AABTH9,0.00025,SOL,Jupiter,SOL-102,SIM_1757875434490_102
2025-09-12,14:11:04,SELL,0,ANV7BQ,78.54,USD,0.00025,SOL,Jupiter,SOL-102,SIM_1757875434490_102
2025-09-12,14:11:04,SELL,0,4MHQSX,76.69,USD,0.00025,SOL,Jupiter,SOL-102,SIM_1757875434490_102
2025-09-12,14:11:04,SELL,0,EKAZWQ,148.05,USD,0.00025,SOL,Jupiter,SOL-102,SIM_1757875434490_102
2025-09-12,14:11:05,SELL,0,C86QIX,57.93,USD,0.00025,SOL,Jupiter,SOL-102,SIM_1757875434490_102
2025-09-12,14:11:33,SELL,0,AABTH9,60.54,USD,0.00025,SOL,Jupiter,SOL-102,SIM_1757875434490_102
2025-09-12,14:12:01,BUY,34.00,USD,0,72HYVM,0.00025,SOL,Jupiter,SOL-103,SIM_1757875434490_103
2025-09-12,14:12:05,BUY,34.00,USD,0,EB4F7M,0.00025,SOL,Jupiter,SOL-104,SIM_1757875434490_104
2025-09-12,14:12:05,BUY,34.00,USD,0,9CVW1D,0.00025,SOL,Jupiter,SOL-105,SIM_1757875434490_105
2025-09-12,14:12:34,SELL,0,DJK7RI,245.75,USD,0.00025,SOL,Jupiter,SOL-105,SIM_1757875434490_105
2025-09-12,14:12:34,SELL,0,78ADDA,42.73,USD,0.00025,SOL,Jupiter,SOL-105,SIM_1757875434490_105
2025-09-12,14:12:35,SELL,0,C86QIX,60.77,USD,0.00025,SOL,Jupiter,SOL-105,SIM_1757875434490_105
2025-09-12,14:12:35,SELL,0,EB4F7M,58.42,USD,0.00025,SOL,Jupiter,SOL-105,SIM_1757875434490_105
2025-09-12,14:13:00,BUY,34.00,USD,0,FRLP3Q,0.00025,SOL,Jupiter,SOL-106,SIM_1757875434490_106
2025-09-12,14:13:00,BUY,34.00,USD,0,2S87HX,0.00025,SOL,Jupiter,SOL-107,SIM_1757875434490_107
2025-09-12,14:13:01,BUY,34.00,USD,0,6BXJAM,0.00025,SOL,Jupiter,SOL-108,SIM_1757875434490_108
2025-09-12,14:13:01,BUY,34.00,USD,0,VCQF3V,0.00025,SOL,Jupiter,SOL-109,SIM_1757875434490_109
2025-09-12,14:13:02,BUY,34.00,USD,0,53GIMR,0.00025,SOL,Jupiter,SOL-110,SIM_1757875434490_110
2025-09-12,14:13:05,SELL,0,9CVW1D,42.72,USD,0.00025,SOL,Jupiter,SOL-110,SIM_1757875434490_110
2025-09-12,14:13:31,SELL,0,VCQF3V,116.84,USD,0.00025,SOL,Jupiter,SOL-110,SIM_1757875434490_110
2025-09-12,14:14:00,SELL,0,2S87HX,75.81,USD,0.00025,SOL,Jupiter,SOL-110,SIM_1757875434490_110
2025-09-12,14:14:01,SELL,0,DJ5VMD,42.53,USD,0.00025,SOL,Jupiter,SOL-110,SIM_1757875434490_110
2025-09-12,14:14:02,BUY,34.00,USD,0,V39FDF,0.00025,SOL,Jupiter,SOL-111,SIM_1757875434490_111
2025-09-12,14:14:02,SELL,0,HPQBCR,73.42,USD,0.00025,SOL,Jupiter,SOL-111,SIM_1757875434490_111
2025-09-12,14:14:03,BUY,34.00,USD,0,AFWTPU,0.00025,SOL,Jupiter,SOL-112,SIM_1757875434490_112
2025-09-12,14:14:04,BUY,34.00,USD,0,FNB8A9,0.00025,SOL,Jupiter,SOL-113,SIM_1757875434490_113
2025-09-12,14:14:04,BUY,34.00,USD,0,5JSTBV,0.00025,SOL,Jupiter,SOL-114,SIM_1757875434490_114
2025-09-12,14:14:05,BUY,34.00,USD,0,2MCRPL,0.00025,SOL,Jupiter,SOL-115,SIM_1757875434490_115
2025-09-12,14:14:34,SELL,0,FNB8A9,56.11,USD,0.00025,SOL,Jupiter,SOL-115,SIM_1757875434490_115
2025-09-12,14:14:35,SELL,0,2MCRPL,72.43,USD,0.00025,SOL,Jupiter,SOL-115,SIM_1757875434490_115
2025-09-12,14:15:00,SELL,0,2S87HX,60.10,USD,0.00025,SOL,Jupiter,SOL-115,SIM_1757875434490_115
2025-09-12,14:15:00,BUY,34.00,USD,0,GZ4JCY,0.00025,SOL,Jupiter,SOL-116,SIM_1757875434490_116
2025-09-12,14:15:00,BUY,34.00,USD,0,G6MAWX,0.00025,SOL,Jupiter,SOL-117,SIM_1757875434490_117
2025-09-12,14:15:01,SELL,0,99FVW8,135.93,USD,0.00025,SOL,Jupiter,SOL-117,SIM_1757875434490_117
2025-09-12,14:15:01,SELL,0,72HYVM,189.03,USD,0.00025,SOL,Jupiter,SOL-117,SIM_1757875434490_117
2025-09-12,14:15:01,SELL,0,VCQF3V,60.31,USD,0.00025,SOL,Jupiter,SOL-117,SIM_1757875434490_117
2025-09-12,14:15:01,SELL,0,UT1HVS,80.07,USD,0.00025,SOL,Jupiter,SOL-117,SIM_1757875434490_117
2025-09-12,14:15:02,SELL,0,53GIMR,81.58,USD,0.00025,SOL,Jupiter,SOL-117,SIM_1757875434490_117
2025-09-12,14:15:02,BUY,34.00,USD,0,7NWBMW,0.00025,SOL,Jupiter,SOL-118,SIM_1757875434490_118
2025-09-12,14:15:03,BUY,34.00,USD,0,4DESBK,0.00025,SOL,Jupiter,SOL-119,SIM_1757875434490_119
2025-09-12,14:15:05,SELL,0,9CVW1D,57.38,USD,0.00025,SOL,Jupiter,SOL-119,SIM_1757875434490_119
2025-09-12,14:15:30,SELL,0,G6MAWX,60.61,USD,0.00025,SOL,Jupiter,SOL-119,SIM_1757875434490_119
2025-09-12,14:15:33,SELL,0,4DESBK,116.38,USD,0.00025,SOL,Jupiter,SOL-119,SIM_1757875434490_119
2025-09-12,14:15:34,SELL,0,78ADDA,152.05,USD,0.00025,SOL,Jupiter,SOL-119,SIM_1757875434490_119
2025-09-12,14:16:00,BUY,34.00,USD,0,DAHTRP,0.00025,SOL,Jupiter,SOL-120,SIM_1757875434490_120
2025-09-12,14:16:01,SELL,0,5FNHAK,43.00,USD,0.00025,SOL,Jupiter,SOL-120,SIM_1757875434490_120
2025-09-12,14:16:01,BUY,34.00,USD,0,ACBRRE,0.00025,SOL,Jupiter,SOL-121,SIM_1757875434490_121
2025-09-12,14:16:02,SELL,0,CRQTNE,71.60,USD,0.00025,SOL,Jupiter,SOL-121,SIM_1757875434490_121
2025-09-12,14:16:03,SELL,0,AABTH9,60.39,USD,0.00025,SOL,Jupiter,SOL-121,SIM_1757875434491_121
2025-09-12,14:16:04,SELL,0,FNB8A9,73.78,USD,0.00025,SOL,Jupiter,SOL-121,SIM_1757875434491_121
2025-09-12,14:16:04,SELL,0,5JSTBV,42.81,USD,0.00025,SOL,Jupiter,SOL-121,SIM_1757875434491_121
2025-09-12,14:16:05,BUY,34.00,USD,0,F439EY,0.00025,SOL,Jupiter,SOL-122,SIM_1757875434491_122
2025-09-12,14:16:31,SELL,0,ACBRRE,43.02,USD,0.00025,SOL,Jupiter,SOL-122,SIM_1757875434491_122
2025-09-12,14:17:00,BUY,34.00,USD,0,36CTQY,0.00025,SOL,Jupiter,SOL-123,SIM_1757875434491_123
2025-09-12,14:17:00,BUY,34.00,USD,0,DE44AV,0.00025,SOL,Jupiter,SOL-124,SIM_1757875434491_124
2025-09-12,14:17:01,SELL,0,CNATJC,71.80,USD,0.00025,SOL,Jupiter,SOL-124,SIM_1757875434491_124
2025-09-12,14:17:01,BUY,34.00,USD,0,8WUK6E,0.00025,SOL,Jupiter,SOL-125,SIM_1757875434491_125
2025-09-12,14:17:01,SELL,0,2YZHPU,59.70,USD,0.00025,SOL,Jupiter,SOL-125,SIM_1757875434491_125
2025-09-12,14:17:02,SELL,0,V39FDF,57.59,USD,0.00025,SOL,Jupiter,SOL-125,SIM_1757875434491_125
2025-09-12,14:17:08,BUY,34.00,USD,0,U6BTYW,0.00025,SOL,Jupiter,SOL-126,SIM_1757875434491_126
2025-09-12,14:17:08,BUY,34.00,USD,0,GEP3BB,0.00025,SOL,Jupiter,SOL-127,SIM_1757875434491_127
2025-09-12,14:17:38,SELL,0,U6BTYW,60.79,USD,0.00025,SOL,Jupiter,SOL-127,SIM_1757875434491_127
2025-09-12,14:18:00,SELL,0,36CTQY,44.06,USD,0.00025,SOL,Jupiter,SOL-127,SIM_1757875434491_127
2025-09-12,14:18:01,SELL,0,8WUK6E,43.88,USD,0.00025,SOL,Jupiter,SOL-127,SIM_1757875434491_127
2025-09-12,14:18:01,SELL,0,7KVDFF,58.51,USD,0.00025,SOL,Jupiter,SOL-127,SIM_1757875434491_127
2025-09-12,14:18:01,BUY,34.00,USD,0,FQXD9X,0.00025,SOL,Jupiter,SOL-128,SIM_1757875434491_128
2025-09-12,14:18:01,BUY,34.00,USD,0,BRN6PS,0.00025,SOL,Jupiter,SOL-129,SIM_1757875434491_129
2025-09-12,14:18:02,SELL,0,53GIMR,101.49,USD,0.00025,SOL,Jupiter,SOL-129,SIM_1757875434491_129
2025-09-12,14:18:02,BUY,34.00,USD,0,ETGURW,0.00025,SOL,Jupiter,SOL-130,SIM_1757875434491_130
2025-09-12,14:18:03,SELL,0,4DESBK,105.14,USD,0.00025,SOL,Jupiter,SOL-130,SIM_1757875434491_130
2025-09-12,14:18:04,BUY,34.00,USD,0,81ERM5,0.00025,SOL,Jupiter,SOL-131,SIM_1757875434491_131
2025-09-12,14:18:04,BUY,34.00,USD,0,9VVHXV,0.00025,SOL,Jupiter,SOL-132,SIM_1757875434491_132
2025-09-12,14:18:05,BUY,34.00,USD,0,J5B7XG,0.00025,SOL,Jupiter,SOL-133,SIM_1757875434491_133
2025-09-12,14:18:31,SELL,0,BRN6PS,56.81,USD,0.00025,SOL,Jupiter,SOL-133,SIM_1757875434491_133
2025-09-12,14:18:32,SELL,0,ETGURW,60.28,USD,0.00025,SOL,Jupiter,SOL-133,SIM_1757875434491_133
2025-09-12,14:18:34,SELL,0,81ERM5,75.18,USD,0.00025,SOL,Jupiter,SOL-133,SIM_1757875434491_133
2025-09-12,14:18:34,SELL,0,9VVHXV,42.50,USD,0.00025,SOL,Jupiter,SOL-133,SIM_1757875434491_133
2025-09-12,14:18:35,BUY,34.00,USD,0,EFIYD6,0.00025,SOL,Jupiter,SOL-134,SIM_1757875434491_134
2025-09-12,14:19:00,BUY,34.00,USD,0,AADH1R,0.00025,SOL,Jupiter,SOL-135,SIM_1757875434491_135
2025-09-12,14:19:01,SELL,0,HPVVP8,116.94,USD,0.00025,SOL,Jupiter,SOL-135,SIM_1757875434491_135
2025-09-12,14:19:02,BUY,34.00,USD,0,7TRSCZ,0.00025,SOL,Jupiter,SOL-136,SIM_1757875434491_136
2025-09-12,14:19:05,SELL,0,F439EY,34.36,USD,0.00025,SOL,Jupiter,SOL-136,SIM_1757875434491_136
2025-09-12,14:20:00,SELL,0,36CTQY,62.53,USD,0.00025,SOL,Jupiter,SOL-136,SIM_1757875434491_136
2025-09-12,14:20:00,SELL,0,DE44AV,57.82,USD,0.00025,SOL,Jupiter,SOL-136,SIM_1757875434491_136
2025-09-12,14:20:00,SELL,0,GZ4JCY,36.16,USD,0.00025,SOL,Jupiter,SOL-136,SIM_1757875434491_136
2025-09-12,14:20:01,BUY,34.00,USD,0,7LYDN2,0.00025,SOL,Jupiter,SOL-137,SIM_1757875434491_137
2025-09-12,14:20:01,BUY,34.00,USD,0,BSY46J,0.00025,SOL,Jupiter,SOL-138,SIM_1757875434491_138
2025-09-12,14:20:02,SELL,0,7NWBMW,39.69,USD,0.00025,SOL,Jupiter,SOL-138,SIM_1757875434491_138
2025-09-12,14:20:02,SELL,0,ETGURW,60.42,USD,0.00025,SOL,Jupiter,SOL-138,SIM_1757875434491_138
2025-09-12,14:20:03,BUY,34.00,USD,0,7ADKMC,0.00025,SOL,Jupiter,SOL-139,SIM_1757875434491_139
2025-09-12,14:20:35,BUY,34.00,USD,0,9S4HZI,0.00025,SOL,Jupiter,SOL-140,SIM_1757875434491_140
2025-09-12,14:21:00,SELL,0,DAHTRP,210.53,USD,0.00025,SOL,Jupiter,SOL-140,SIM_1757875434491_140
2025-09-12,14:21:00,BUY,34.00,USD,0,D8XOXN,0.00025,SOL,Jupiter,SOL-141,SIM_1757875434491_141
2025-09-12,14:21:00,BUY,34.00,USD,0,AY6FYU,0.00025,SOL,Jupiter,SOL-142,SIM_1757875434491_142
2025-09-12,14:21:01,BUY,34.00,USD,0,DA4HYC,0.00025,SOL,Jupiter,SOL-143,SIM_1757875434491_143
2025-09-12,14:21:02,SELL,0,7TRSCZ,42.51,USD,0.00025,SOL,Jupiter,SOL-143,SIM_1757875434491_143
2025-09-12,14:21:03,SELL,0,BXPSQY,60.85,USD,0.00025,SOL,Jupiter,SOL-143,SIM_1757875434491_143
2025-09-12,14:21:04,SELL,0,9VVHXV,71.42,USD,0.00025,SOL,Jupiter,SOL-143,SIM_1757875434491_143
2025-09-12,14:21:30,SELL,0,AY6FYU,72.84,USD,0.00025,SOL,Jupiter,SOL-143,SIM_1757875434491_143
2025-09-12,14:22:00,BUY,34.00,USD,0,3JNYPJ,0.00025,SOL,Jupiter,SOL-144,SIM_1757875434491_144
2025-09-12,14:22:00,SELL,0,D8XOXN,62.23,USD,0.00025,SOL,Jupiter,SOL-144,SIM_1757875434491_144
2025-09-12,14:22:01,BUY,34.00,USD,0,75UR9V,0.00025,SOL,Jupiter,SOL-145,SIM_1757875434491_145
2025-09-12,14:22:01,BUY,34.00,USD,0,4ASWDF,0.00025,SOL,Jupiter,SOL-146,SIM_1757875434491_146
2025-09-12,14:22:01,BUY,34.00,USD,0,4NGBC4,0.00025,SOL,Jupiter,SOL-147,SIM_1757875434491_147
2025-09-12,14:22:03,BUY,34.00,USD,0,BCY57X,0.00025,SOL,Jupiter,SOL-148,SIM_1757875434491_148
2025-09-12,14:22:04,BUY,34.00,USD,0,45JG5A,0.00025,SOL,Jupiter,SOL-149,SIM_1757875434491_149
2025-09-12,14:22:07,BUY,34.00,USD,0,ECHGXW,0.00025,SOL,Jupiter,SOL-150,SIM_1757875434491_150
2025-09-12,14:22:37,SELL,0,ECHGXW,42.73,USD,0.00025,SOL,Jupiter,SOL-150,SIM_1757875434491_150
2025-09-12,14:23:00,SELL,0,3JNYPJ,61.74,USD,0.00025,SOL,Jupiter,SOL-150,SIM_1757875434491_150
2025-09-12,14:23:00,BUY,34.00,USD,0,3SG1GS,0.00025,SOL,Jupiter,SOL-151,SIM_1757875434491_151
2025-09-12,14:23:01,SELL,0,4ASWDF,61.34,USD,0.00025,SOL,Jupiter,SOL-151,SIM_1757875434491_151
2025-09-12,14:23:01,BUY,34.00,USD,0,HWPAAE,0.00025,SOL,Jupiter,SOL-152,SIM_1757875434491_152
2025-09-12,14:23:05,BUY,45.00,USD,0,8NMYGN,0.00025,SOL,Jupiter,SOL-153,SIM_1757875434491_153
2025-09-12,14:23:05,SELL,0,9VVHXV,47.62,USD,0.00025,SOL,Jupiter,SOL-153,SIM_1757875434491_153
2025-09-12,14:23:06,BUY,45.00,USD,0,GAQ1DR,0.00025,SOL,Jupiter,SOL-154,SIM_1757875434491_154
2025-09-12,14:23:06,BUY,45.00,USD,0,AFLRN7,0.00025,SOL,Jupiter,SOL-155,SIM_1757875434491_155
2025-09-12,14:23:30,SELL,0,3SG1GS,156.20,USD,0.00025,SOL,Jupiter,SOL-155,SIM_1757875434491_155
2025-09-12,14:23:34,BUY,45.00,USD,0,45TH9D,0.00025,SOL,Jupiter,SOL-156,SIM_1757875434491_156
2025-09-12,14:23:36,SELL,0,GAQ1DR,58.37,USD,0.00025,SOL,Jupiter,SOL-156,SIM_1757875434491_156
2025-09-12,14:24:00,SELL,0,AADH1R,58.16,USD,0.00025,SOL,Jupiter,SOL-156,SIM_1757875434491_156
2025-09-12,14:24:00,SELL,0,44VIGJ,109.11,USD,0.00025,SOL,Jupiter,SOL-156,SIM_1757875434491_156
2025-09-12,14:24:00,BUY,45.00,USD,0,7VURPU,0.00025,SOL,Jupiter,SOL-157,SIM_1757875434491_157
2025-09-12,14:24:01,SELL,0,75UR9V,99.06,USD,0.00025,SOL,Jupiter,SOL-157,SIM_1757875434491_157
2025-09-12,14:24:01,BUY,45.00,USD,0,EJFAVB,0.00025,SOL,Jupiter,SOL-158,SIM_1757875434491_158
2025-09-12,14:24:01,BUY,45.00,USD,0,8Q47PE,0.00025,SOL,Jupiter,SOL-159,SIM_1757875434491_159
2025-09-12,14:24:01,SELL,0,DA4HYC,80.80,USD,0.00025,SOL,Jupiter,SOL-159,SIM_1757875434491_159
2025-09-12,14:24:02,BUY,45.00,USD,0,6AP1BF,0.00025,SOL,Jupiter,SOL-160,SIM_1757875434491_160
2025-09-12,14:24:03,SELL,0,AFWTPU,75.01,USD,0.00025,SOL,Jupiter,SOL-160,SIM_1757875434491_160
2025-09-12,14:24:03,BUY,45.00,USD,0,DN8RET,0.00025,SOL,Jupiter,SOL-161,SIM_1757875434491_161
2025-09-12,14:24:31,SELL,0,EJFAVB,82.07,USD,0.00025,SOL,Jupiter,SOL-161,SIM_1757875434491_161
2025-09-12,14:24:33,SELL,0,DN8RET,77.47,USD,0.00025,SOL,Jupiter,SOL-161,SIM_1757875434491_161
2025-09-12,14:25:01,BUY,45.00,USD,0,ZGK4TG,0.00025,SOL,Jupiter,SOL-162,SIM_1757875434491_162
2025-09-12,14:25:01,SELL,0,BSY46J,57.82,USD,0.00025,SOL,Jupiter,SOL-162,SIM_1757875434491_162
2025-09-12,14:25:01,SELL,0,HWPAAE,79.45,USD,0.00025,SOL,Jupiter,SOL-162,SIM_1757875434491_162
2025-09-12,14:25:02,BUY,45.00,USD,0,9GLDMP,0.00025,SOL,Jupiter,SOL-163,SIM_1757875434491_163
2025-09-12,14:25:03,SELL,0,4DESBK,49.34,USD,0.00025,SOL,Jupiter,SOL-163,SIM_1757875434491_163
2025-09-12,14:25:03,SELL,0,7ADKMC,45.73,USD,0.00025,SOL,Jupiter,SOL-163,SIM_1757875434491_163
2025-09-12,14:25:32,SELL,0,9GLDMP,74.59,USD,0.00025,SOL,Jupiter,SOL-163,SIM_1757875434491_163
2025-09-12,14:25:35,BUY,45.00,USD,0,5R9XPQ,0.00025,SOL,Jupiter,SOL-164,SIM_1757875434491_164
2025-09-12,14:25:36,BUY,45.00,USD,0,4EMH44,0.00025,SOL,Jupiter,SOL-165,SIM_1757875434491_165
2025-09-12,14:26:00,SELL,0,8SFKVA,172.14,USD,0.00025,SOL,Jupiter,SOL-165,SIM_1757875434491_165
2025-09-12,14:26:00,BUY,45.00,USD,0,GROXH7,0.00025,SOL,Jupiter,SOL-166,SIM_1757875434491_166
2025-09-12,14:26:00,BUY,45.00,USD,0,5BJZMG,0.00025,SOL,Jupiter,SOL-167,SIM_1757875434491_167
2025-09-12,14:26:00,SELL,0,D8XOXN,103.02,USD,0.00025,SOL,Jupiter,SOL-167,SIM_1757875434491_167
2025-09-12,14:26:00,SELL,0,AY6FYU,102.41,USD,0.00025,SOL,Jupiter,SOL-167,SIM_1757875434491_167
2025-09-12,14:26:00,BUY,45.00,USD,0,J7VY24,0.00025,SOL,Jupiter,SOL-168,SIM_1757875434491_168
2025-09-12,14:26:01,SELL,0,EJFAVB,100.08,USD,0.00025,SOL,Jupiter,SOL-168,SIM_1757875434491_168
2025-09-12,14:26:01,SELL,0,8Q47PE,147.98,USD,0.00025,SOL,Jupiter,SOL-168,SIM_1757875434491_168
2025-09-12,14:26:03,SELL,0,7MD6ED,171.33,USD,0.00025,SOL,Jupiter,SOL-168,SIM_1757875434491_168
2025-09-12,14:26:05,SELL,0,5R9XPQ,156.20,USD,0.00025,SOL,Jupiter,SOL-168,SIM_1757875434491_168
2025-09-12,14:26:34,SELL,0,45TH9D,253.97,USD,0.00025,SOL,Jupiter,SOL-168,SIM_1757875434491_168
2025-09-12,14:27:00,SELL,0,C8HABH,347.66,USD,0.00025,SOL,Jupiter,SOL-168,SIM_1757875434491_168
2025-09-12,14:27:00,SELL,0,36CTQY,66.38,USD,0.00025,SOL,Jupiter,SOL-168,SIM_1757875434491_168
2025-09-12,14:27:00,BUY,45.00,USD,0,12I2VP,0.00025,SOL,Jupiter,SOL-169,SIM_1757875434491_169
2025-09-12,14:27:00,SELL,0,5BJZMG,96.43,USD,0.00025,SOL,Jupiter,SOL-169,SIM_1757875434491_169
2025-09-12,14:27:00,BUY,45.00,USD,0,BPXFPG,0.00025,SOL,Jupiter,SOL-170,SIM_1757875434491_170
2025-09-12,14:27:00,SELL,0,J7VY24,136.23,USD,0.00025,SOL,Jupiter,SOL-170,SIM_1757875434491_170
2025-09-12,14:27:01,SELL,0,75UR9V,355.80,USD,0.00025,SOL,Jupiter,SOL-170,SIM_1757875434491_170
2025-09-12,14:27:01,BUY,45.00,USD,0,3SZHMV,0.00025,SOL,Jupiter,SOL-171,SIM_1757875434491_171
2025-09-12,14:27:03,SELL,0,BCY57X,58.29,USD,0.00025,SOL,Jupiter,SOL-171,SIM_1757875434491_171
2025-09-12,14:27:03,SELL,0,DN8RET,46.09,USD,0.00025,SOL,Jupiter,SOL-171,SIM_1757875434491_171
2025-09-12,14:27:04,BUY,45.00,USD,0,4PYSMP,0.00025,SOL,Jupiter,SOL-172,SIM_1757875434491_172
2025-09-12,14:27:05,BUY,45.00,USD,0,FXF8YK,0.00025,SOL,Jupiter,SOL-173,SIM_1757875434491_173
2025-09-12,14:27:08,SELL,0,U6BTYW,72.21,USD,0.00025,SOL,Jupiter,SOL-173,SIM_1757875434491_173
2025-09-12,14:27:31,SELL,0,3SZHMV,74.95,USD,0.00025,SOL,Jupiter,SOL-173,SIM_1757875434491_173
2025-09-12,14:27:35,SELL,0,FXF8YK,81.00,USD,0.00025,SOL,Jupiter,SOL-173,SIM_1757875434491_173
2025-09-12,14:28:00,BUY,45.00,USD,0,NSP6VV,0.00025,SOL,Jupiter,SOL-174,SIM_1757875434491_174
2025-09-12,14:28:00,BUY,45.00,USD,0,AP6KPX,0.00025,SOL,Jupiter,SOL-175,SIM_1757875434491_175
2025-09-12,14:28:01,SELL,0,ZGK4TG,57.04,USD,0.00025,SOL,Jupiter,SOL-175,SIM_1757875434491_175
2025-09-12,14:28:01,SELL,0,6BXJAM,80.97,USD,0.00025,SOL,Jupiter,SOL-175,SIM_1757875434491_175
2025-09-12,14:28:01,SELL,0,VCQF3V,152.61,USD,0.00025,SOL,Jupiter,SOL-175,SIM_1757875434491_175
2025-09-12,14:28:01,SELL,0,FQXD9X,52.65,USD,0.00025,SOL,Jupiter,SOL-175,SIM_1757875434491_175
2025-09-12,14:28:01,BUY,45.00,USD,0,3CTBZ8,0.00025,SOL,Jupiter,SOL-176,SIM_1757875434491_176
2025-09-12,14:28:02,SELL,0,9GLDMP,79.29,USD,0.00025,SOL,Jupiter,SOL-176,SIM_1757875434491_176
2025-09-12,14:28:04,BUY,45.00,USD,0,148YZH,0.00025,SOL,Jupiter,SOL-177,SIM_1757875434491_177
2025-09-12,14:28:04,SELL,0,81ERM5,82.28,USD,0.00025,SOL,Jupiter,SOL-177,SIM_1757875434491_177
2025-09-12,14:28:30,SELL,0,NSP6VV,80.22,USD,0.00025,SOL,Jupiter,SOL-177,SIM_1757875434491_177
2025-09-12,14:29:00,SELL,0,AP6KPX,58.07,USD,0.00025,SOL,Jupiter,SOL-177,SIM_1757875434491_177
2025-09-12,14:29:00,BUY,45.00,USD,0,CPDVKC,0.00025,SOL,Jupiter,SOL-178,SIM_1757875434491_178
2025-09-12,14:29:02,SELL,0,6AP1BF,98.65,USD,0.00025,SOL,Jupiter,SOL-178,SIM_1757875434491_178
2025-09-12,14:29:03,SELL,0,AFWTPU,80.41,USD,0.00025,SOL,Jupiter,SOL-178,SIM_1757875434491_178
2025-09-12,14:29:04,BUY,45.00,USD,0,CQP6CL,0.00025,SOL,Jupiter,SOL-179,SIM_1757875434491_179
2025-09-12,14:29:05,SELL,0,FXF8YK,79.26,USD,0.00025,SOL,Jupiter,SOL-179,SIM_1757875434491_179
2025-09-12,14:29:05,SELL,0,2MCRPL,100.09,USD,0.00025,SOL,Jupiter,SOL-179,SIM_1757875434491_179
2025-09-12,14:29:05,BUY,45.00,USD,0,CPUW99,0.00025,SOL,Jupiter,SOL-180,SIM_1757875434491_180
2025-09-12,14:29:05,BUY,45.00,USD,0,E1RWEU,0.00025,SOL,Jupiter,SOL-181,SIM_1757875434491_181
2025-09-12,14:29:06,BUY,45.00,USD,0,D7OSUD,0.00025,SOL,Jupiter,SOL-182,SIM_1757875434491_182
2025-09-12,14:29:34,SELL,0,CQP6CL,57.44,USD,0.00025,SOL,Jupiter,SOL-182,SIM_1757875434491_182
2025-09-12,14:30:00,SELL,0,AMVI3C,72.95,USD,0.00025,SOL,Jupiter,SOL-182,SIM_1757875434491_182
2025-09-12,14:30:00,SELL,0,12I2VP,75.03,USD,0.00025,SOL,Jupiter,SOL-182,SIM_1757875434491_182
2025-09-12,14:30:00,SELL,0,BPXFPG,83.11,USD,0.00025,SOL,Jupiter,SOL-182,SIM_1757875434491_182
2025-09-12,14:30:01,BUY,45.00,USD,0,29MQS6,0.00025,SOL,Jupiter,SOL-183,SIM_1757875434491_183
2025-09-12,14:30:01,SELL,0,ZGK4TG,102.81,USD,0.00025,SOL,Jupiter,SOL-183,SIM_1757875434491_183
2025-09-12,14:30:01,SELL,0,BSY46J,100.23,USD,0.00025,SOL,Jupiter,SOL-183,SIM_1757875434491_183
2025-09-12,14:30:01,SELL,0,3CTBZ8,83.19,USD,0.00025,SOL,Jupiter,SOL-183,SIM_1757875434491_183
